seq,gender,age,job,marital,province,city,choice
1784,FEMALE,40대,중소기업직원,MARREID,경상도,포항시 남구,H
1785,MALE,30대,자영업,SINGLE,충청도,청주시,H
1786,FEMALE,20대,학생,MARREID,서울시,강남구,F
1787,MALE,20대,공무원,MARREID,부산시,연제구,D
1788,FEMALE,40대,중소기업직원,MARREID,서울시,강동구,D
1789,MALE,50대,의사,MARREID,부산시,연제구,H
1790,FEMALE,30대,공무원,MARREID,서울시,마포구,E
1791,FEMALE,50대,임시직,SINGLE,경상도,하동군,C
1792,MALE,50대,자영업,MARREID,경기도,화성시,D
1793,FEMALE,50대,임시직,MARREID,부산시,기장군,B
1794,MALE,40대,기자,MARREID,서울시,강남구,G
1795,MALE,20대,연구원,MARREID,경상도,함안군,D
1796,FEMALE,40대,중소기업직원,MARREID,경상도,하동군,A
1797,FEMALE,50대,임시직,MARREID,충청도,충주시,E
1798,FEMALE,20대,자영업,SINGLE,경기도,안양시,C
1799,MALE,40대,중소기업직원,SINGLE,충청도,청주시,H
1800,FEMALE,50대,중소기업직원,MARREID,부산시,기장군,F
1801,FEMALE,40대,공무원,SINGLE,부산시,사하구,D
1802,FEMALE,40대,교수,SINGLE,경상도,포항시 북구,C
1803,FEMALE,20대,공무원,SINGLE,서울시,강동구,B
1804,FEMALE,30대,벤처직원,SINGLE,전라도,광양시,E
1805,FEMALE,40대,공무원,MARREID,서울시,양천구,C
1806,FEMALE,40대,임시직,MARREID,서울시,양천구,B
1807,MALE,30대,임시직,SINGLE,경상도,포항시 북구,H
1808,MALE,30대,자영업,MARREID,경기도,화성시,G
1809,MALE,50대,교수,MARREID,서울시,강동구,D
1810,FEMALE,40대,기자,MARREID,부산시,사하구,C
1811,FEMALE,50대,중소기업직원,MARREID,경기도,포천시,D
1812,FEMALE,40대,자영업,MARREID,충청도,홍성군,B
1813,FEMALE,50대,임시직,MARREID,경상도,포항시 남구,H
1814,FEMALE,50대,자영업,MARREID,부산시,해운대구,F
1815,MALE,40대,회사직원,MARREID,경상도,포항시 남구,G
1816,MALE,40대,의사,SINGLE,경상도,포항시 남구,G
1817,MALE,20대,중소기업직원,SINGLE,전라도,익산시,G
1818,FEMALE,30대,중소기업직원,SINGLE,서울시,강남구,C
1819,MALE,40대,변호사,MARREID,전라도,구례군,D
1820,MALE,50대,중소기업직원,SINGLE,부산시,해운대구,D
1821,MALE,30대,교수,MARREID,경기도,평택시,E
1822,MALE,40대,회사직원,MARREID,서울시,양천구,D
1823,FEMALE,40대,변호사,MARREID,부산시,사하구,C
1824,FEMALE,50대,임시직,SINGLE,경상도,포항시 북구,B
1825,FEMALE,40대,중소기업직원,MARREID,경기도,화성시,D
1826,FEMALE,40대,공무원,SINGLE,경상도,포항시 남구,C
1827,MALE,40대,변호사,SINGLE,서울시,강남구,G
1828,MALE,20대,교수,MARREID,충청도,청주시,D
1829,FEMALE,30대,중소기업직원,SINGLE,부산시,연제구,E
1830,MALE,40대,자영업,SINGLE,서울시,마포구,B
1831,MALE,50대,벤처직원,MARREID,충청도,청주시,A
1832,FEMALE,40대,공무원,MARREID,부산시,사하구,D
1833,FEMALE,40대,중소기업직원,MARREID,충청도,청주시,D
1834,MALE,40대,벤처직원,MARREID,경기도,화성시,A
1835,FEMALE,20대,학생,SINGLE,경상도,하동군,B
1836,FEMALE,20대,임시직,SINGLE,부산시,사하구,B
1837,FEMALE,20대,회사직원,MARREID,충청도,청주시,B
1838,FEMALE,50대,중소기업직원,MARREID,서울시,양천구,B
1839,MALE,50대,변호사,MARREID,서울시,양천구,B
1840,FEMALE,50대,임시직,MARREID,부산시,진구,B
1841,MALE,50대,임시직,MARREID,서울시,양천구,G
1842,MALE,30대,공무원,SINGLE,서울시,강남구,H
1843,MALE,30대,교수,MARREID,경상도,함안군,E
1844,MALE,40대,임시직,SINGLE,경기도,안양시,H
1845,FEMALE,50대,연구원,SINGLE,경기도,안양시,C
1846,FEMALE,30대,교수,SINGLE,서울시,강북구,E
1847,FEMALE,40대,공무원,MARREID,부산시,사하구,D
1848,MALE,50대,임시직,SINGLE,경기도,화성시,C
1849,MALE,30대,연구원,MARREID,부산시,진구,E
1850,MALE,30대,자영업,SINGLE,전라도,익산시,C
1851,MALE,30대,의사,MARREID,부산시,기장군,E
1852,FEMALE,50대,자영업,MARREID,서울시,강남구,E
1853,FEMALE,50대,벤처직원,MARREID,서울시,강동구,G
1854,FEMALE,30대,공무원,SINGLE,전라도,곡성군,E
1855,MALE,50대,자영업,SINGLE,부산시,해운대구,F
1856,MALE,50대,연구원,MARREID,서울시,양천구,A
1857,FEMALE,50대,벤처직원,MARREID,경상도,함안군,D
1858,FEMALE,30대,벤처직원,SINGLE,부산시,해운대구,E
1859,FEMALE,30대,공무원,SINGLE,전라도,광양시,E
1860,MALE,40대,공무원,MARREID,서울시,강남구,B
1861,FEMALE,40대,연구원,MARREID,경상도,하동군,B
1862,FEMALE,40대,임시직,MARREID,전라도,익산시,D
1863,FEMALE,40대,기자,SINGLE,충청도,청주시,D
1864,FEMALE,30대,회사직원,MARREID,부산시,진구,G
1865,MALE,50대,중소기업직원,MARREID,경상도,포항시 남구,D
1866,MALE,20대,학생,MARREID,경기도,화성시,D
1867,MALE,50대,벤처직원,MARREID,부산시,연제구,A
1868,FEMALE,50대,공무원,SINGLE,충청도,충주시,D
1869,MALE,50대,공무원,MARREID,경상도,함안군,D
1870,MALE,40대,연구원,MARREID,부산시,기장군,F
1871,FEMALE,30대,교수,MARREID,부산시,해운대구,B
1872,MALE,30대,회사직원,MARREID,경상도,포항시 남구,F
1873,MALE,30대,교수,SINGLE,전라도,익산시,F
1874,FEMALE,40대,중소기업직원,MARREID,서울시,양천구,D
1875,FEMALE,50대,자영업,MARREID,부산시,연제구,C
1876,FEMALE,50대,자영업,SINGLE,충청도,청주시,D
1877,FEMALE,20대,학생,MARREID,경기도,포천시,E
1878,MALE,20대,자영업,SINGLE,경상도,포항시 북구,D
1879,FEMALE,40대,벤처직원,MARREID,충청도,천안시,B
1880,MALE,40대,벤처직원,SINGLE,부산시,기장군,H
1881,MALE,30대,중소기업직원,SINGLE,,양천구,H
1882,FEMALE,40대,변호사,MARREID,부산시,사하구,C
1883,MALE,30대,회사직원,MARREID,서울시,강북구,E
1884,MALE,30대,임시직,SINGLE,경상도,함안군,A
1885,FEMALE,40대,기자,MARREID,경기도,화성시,D
1886,MALE,40대,임시직,MARREID,경상도,거제시,F
1887,MALE,50대,중소기업직원,MARREID,경기도,안양시,E
1888,FEMALE,30대,교수,MARREID,서울시,강동구,E
1889,FEMALE,20대,공무원,SINGLE,서울시,강동구,B
1890,MALE,30대,교수,SINGLE,경상도,포항시 북구,G
1891,MALE,50대,교수,MARREID,충청도,진천군,A
1892,FEMALE,50대,기자,MARREID,경기도,포천시,B
1893,FEMALE,20대,교수,MARREID,경기도,안양시,E
1894,MALE,30대,자영업,MARREID,경상도,함안군,B
1895,MALE,50대,회사직원,SINGLE,부산시,연제구,H
1896,FEMALE,50대,벤처직원,MARREID,경기도,안양시,D
1897,FEMALE,30대,회사직원,MARREID,부산시,해운대구,E
1898,FEMALE,50대,벤처직원,MARREID,서울시,양천구,D
1899,MALE,30대,임시직,SINGLE,부산시,사하구,F
1900,FEMALE,30대,임시직,MARREID,경기도,평택시,G
1901,FEMALE,50대,회사직원,SINGLE,부산시,기장군,D
1902,MALE,40대,벤처직원,MARREID,경상도,포항시 북구,A
1903,FEMALE,30대,의사,MARREID,전라도,광양시,H
1904,MALE,30대,회사직원,SINGLE,서울시,양천구,F
1905,FEMALE,20대,자영업,MARREID,서울시,강남구,H
1906,MALE,50대,벤처직원,MARREID,충청도,청주시,A
1907,FEMALE,50대,벤처직원,MARREID,경상도,포항시 남구,D
1908,MALE,20대,학생,MARREID,서울시,강남구,D
1909,FEMALE,40대,중소기업직원,MARREID,경상도,함안군,B
1910,MALE,40대,교수,MARREID,충청도,청주시,A
1911,FEMALE,50대,자영업,MARREID,충청도,홍성군,H
1912,MALE,30대,자영업,MARREID,충청도,청주시,A
1913,MALE,20대,중소기업직원,MARREID,서울시,양천구,B
1914,MALE,40대,벤처직원,MARREID,경기도,화성시,H
1915,MALE,20대,자영업,SINGLE,경상도,하동군,G
1916,FEMALE,20대,벤처직원,MARREID,부산시,진구,B
1917,FEMALE,20대,자영업,MARREID,충청도,청주시,A
1918,FEMALE,20대,학생,MARREID,경상도,포항시 남구,B
1919,FEMALE,50대,임시직,MARREID,부산시,해운대구,C
1920,MALE,50대,벤처직원,MARREID,서울시,강북구,B
1921,FEMALE,50대,자영업,MARREID,부산시,해운대구,B
1922,MALE,30대,중소기업직원,MARREID,서울시,강동구,F
1923,FEMALE,40대,연구원,MARREID,경기도,포천시,H
1924,FEMALE,50대,자영업,SINGLE,경상도,포항시 북구,E
1925,FEMALE,30대,자영업,SINGLE,서울시,마포구,H
1926,MALE,50대,벤처직원,MARREID,부산시,해운대구,A
1927,FEMALE,50대,자영업,MARREID,서울시,강동구,B
1928,FEMALE,40대,자영업,MARREID,경기도,평택시,G
1929,MALE,50대,기자,MARREID,서울시,강남구,A
1930,MALE,30대,임시직,MARREID,부산시,연제구,D
1931,MALE,40대,연구원,SINGLE,경기도,포천시,G
1932,FEMALE,40대,회사직원,SINGLE,경기도,안양시,D
1933,FEMALE,20대,학생,SINGLE,부산시,해운대구,B
1934,MALE,30대,회사직원,MARREID,경기도,화성시,F
1935,FEMALE,30대,회사직원,SINGLE,부산시,진구,E
1936,MALE,30대,연구원,MARREID,경기도,안양시,E
1937,MALE,30대,임시직,MARREID,경기도,평택시,E
1938,MALE,50대,연구원,MARREID,서울시,강남구,G
1939,FEMALE,30대,임시직,SINGLE,서울시,양천구,G
1940,FEMALE,50대,중소기업직원,MARREID,충청도,청주시,D
1941,MALE,40대,임시직,MARREID,서울시,강남구,E
1942,MALE,50대,자영업,SINGLE,경기도,포천시,D
1943,FEMALE,50대,회사직원,SINGLE,경상도,포항시 남구,D
1944,MALE,40대,자영업,MARREID,충청도,청주시,D
1945,FEMALE,50대,공무원,MARREID,충청도,천안시,D
1946,FEMALE,40대,공무원,SINGLE,서울시,강동구,C
1947,FEMALE,40대,벤처직원,MARREID,서울시,양천구,B
1948,MALE,40대,벤처직원,MARREID,서울시,강남구,G
1949,MALE,50대,변호사,MARREID,경기도,포천시,A
1950,MALE,40대,임시직,MARREID,서울시,강동구,F
1951,FEMALE,30대,벤처직원,MARREID,서울시,양천구,B
1952,MALE,30대,중소기업직원,MARREID,서울시,양천구,G
1953,FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,D
1954,MALE,30대,기자,MARREID,충청도,천안시,A
1955,MALE,40대,기자,MARREID,부산시,진구,F
1956,FEMALE,50대,중소기업직원,SINGLE,전라도,익산시,E
1957,FEMALE,50대,회사직원,SINGLE,전라도,광양시,D
1958,FEMALE,30대,임시직,MARREID,충청도,청주시,G
1959,MALE,30대,자영업,MARREID,서울시,강남구,C
1960,MALE,50대,의사,MARREID,경상도,포항시 북구,A
1961,MALE,30대,회사직원,MARREID,전라도,광양시,E
1962,FEMALE,50대,임시직,SINGLE,경기도,가평군,C
1963,FEMALE,50대,변호사,SINGLE,서울시,강남구,C
1964,MALE,30대,의사,MARREID,부산시,해운대구,H
1965,MALE,30대,의사,MARREID,경상도,하동군,E
1966,MALE,40대,자영업,SINGLE,경기도,가평군,C
1967,FEMALE,40대,임시직,MARREID,경상도,하동군,E
1968,MALE,50대,공무원,MARREID,서울시,강남구,D
1969,FEMALE,50대,중소기업직원,MARREID,서울시,마포구,D
1970,FEMALE,50대,회사직원,MARREID,부산시,기장군,B
1971,FEMALE,40대,벤처직원,MARREID,충청도,청주시,B
1972,FEMALE,50대,임시직,MARREID,전라도,광양시,H
1973,FEMALE,20대,회사직원,UNKNOWN,서울시,강남구,G
1974,FEMALE,40대,의사,MARREID,충청도,청주시,C
1975,FEMALE,40대,회사직원,MARREID,서울시,강동구,D
1976,MALE,40대,회사직원,MARREID,경상도,포항시 남구,F
1977,MALE,50대,벤처직원,SINGLE,서울시,강동구,A
1978,FEMALE,40대,공무원,SINGLE,충청도,청주시,G
1979,MALE,40대,회사직원,MARREID,부산시,사하구,H
1980,MALE,30대,벤처직원,SINGLE,충청도,충주시,G
1981,FEMALE,40대,벤처직원,MARREID,부산시,해운대구,D
1982,MALE,40대,벤처직원,SINGLE,부산시,해운대구,H
1983,FEMALE,40대,변호사,SINGLE,부산시,해운대구,F
1984,MALE,50대,벤처직원,MARREID,충청도,홍성군,B
1985,MALE,40대,중소기업직원,MARREID,경상도,거제시,F
1986,FEMALE,40대,변호사,SINGLE,경기도,안양시,B
1987,FEMALE,20대,연구원,MARREID,전라도,광양시,D
1988,FEMALE,50대,회사직원,MARREID,서울시,강남구,C
1989,MALE,30대,공무원,MARREID,충청도,천안시,F
1990,MALE,40대,임시직,SINGLE,서울시,강북구,A
1991,FEMALE,40대,벤처직원,MARREID,전라도,곡성군,C
1992,FEMALE,30대,임시직,MARREID,경상도,하동군,H
1993,FEMALE,50대,회사직원,MARREID,부산시,사하구,B
1994,MALE,40대,자영업,MARREID,서울시,강동구,B
1995,MALE,30대,교수,SINGLE,경상도,포항시 북구,G
1996,MALE,50대,자영업,SINGLE,서울시,마포구,G
1997,FEMALE,20대,의사,SINGLE,부산시,기장군,G
1998,FEMALE,40대,공무원,SINGLE,부산시,해운대구,H
1999,FEMALE,20대,임시직,MARREID,전라도,구례군,E
2000,FEMALE,30대,기자,MARREID,서울시,마포구,E
2001,FEMALE,50대,변호사,MARREID,충청도,청주시,D
2002,MALE,50대,임시직,MARREID,경상도,포항시 남구,B
2003,MALE,30대,자영업,MARREID,경기도,포천시,H
2004,FEMALE,50대,변호사,MARREID,경기도,포천시,C
2005,FEMALE,50대,변호사,SINGLE,부산시,연제구,C
2006,FEMALE,30대,벤처직원,MARREID,경기도,포천시,B
2007,FEMALE,60대 이상,임시직,MARREID,서울시,강동구,D
2008,FEMALE,30대,교수,MARREID,서울시,마포구,E
2009,MALE,30대,중소기업직원,SINGLE,충청도,청주시,H
2010,MALE,40대,회사직원,MARREID,부산시,사하구,F
2011,FEMALE,30대,자영업,MARREID,부산시,기장군,D
2012,FEMALE,50대,의사,MARREID,경기도,평택시,C
2013,FEMALE,20대,중소기업직원,MARREID,경상도,함안군,B
2014,FEMALE,30대,벤처직원,MARREID,서울시,강남구,E
2015,FEMALE,40대,자영업,MARREID,충청도,청주시,D
2016,FEMALE,30대,자영업,MARREID,부산시,진구,B
2017,FEMALE,40대,벤처직원,MARREID,서울시,강남구,D
2018,FEMALE,40대,의사,MARREID,경상도,포항시 남구,C
2019,FEMALE,20대,학생,MARREID,서울시,양천구,B
2020,MALE,30대,임시직,SINGLE,서울시,강남구,E
2021,FEMALE,40대,벤처직원,MARREID,부산시,해운대구,D
2022,FEMALE,20대,공무원,SINGLE,경기도,포천시,C
2023,FEMALE,30대,회사직원,MARREID,서울시,양천구,E
2024,MALE,40대,벤처직원,MARREID,,충주시,E
2025,MALE,40대,벤처직원,MARREID,충청도,청주시,B
2026,MALE,50대,중소기업직원,MARREID,서울시,강동구,D
2027,FEMALE,40대,교수,MARREID,서울시,강남구,C
2028,MALE,20대,벤처직원,SINGLE,경기도,화성시,F
2029,FEMALE,40대,회사직원,MARREID,경상도,포항시 북구,B
2030,MALE,50대,공무원,MARREID,부산시,해운대구,A
2031,MALE,50대,임시직,SINGLE,경상도,포항시 북구,F
2032,FEMALE,50대,교수,MARREID,경상도,함안군,C
2033,MALE,30대,변호사,MARREID,서울시,강동구,E
2034,FEMALE,30대,회사직원,MARREID,경기도,화성시,F
2035,FEMALE,20대,자영업,SINGLE,충청도,청주시,A
2036,FEMALE,40대,교수,MARREID,서울시,마포구,C
2037,FEMALE,40대,공무원,MARREID,부산시,사하구,B
2038,FEMALE,40대,회사직원,MARREID,부산시,해운대구,D
2039,FEMALE,40대,임시직,SINGLE,부산시,사하구,E
2040,MALE,40대,의사,SINGLE,서울시,양천구,G
2041,MALE,20대,임시직,SINGLE,서울시,양천구,H
2042,FEMALE,50대,회사직원,SINGLE,서울시,양천구,D
2043,FEMALE,30대,의사,MARREID,충청도,충주시,D
2044,FEMALE,20대,임시직,MARREID,서울시,강남구,G
2045,FEMALE,50대,교수,MARREID,전라도,광양시,F
2046,MALE,60대 이상,임시직,SINGLE,서울시,양천구,B
2047,FEMALE,20대,연구원,MARREID,경기도,안양시,F
2048,FEMALE,40대,공무원,MARREID,전라도,익산시,H
2049,MALE,40대,임시직,SINGLE,서울시,양천구,B
2050,MALE,50대,벤처직원,SINGLE,서울시,강동구,A
2051,MALE,30대,중소기업직원,SINGLE,경상도,포항시 북구,H
2052,MALE,20대,임시직,MARREID,전라도,구례군,B
2053,FEMALE,20대,임시직,MARREID,경기도,포천시,H
2054,FEMALE,20대,학생,MARREID,경상도,포항시 남구,D
2055,FEMALE,20대,자영업,MARREID,경상도,하동군,D
2056,FEMALE,20대,학생,SINGLE,경기도,포천시,B
2057,FEMALE,30대,의사,SINGLE,경상도,포항시 남구,C
2058,MALE,40대,교수,MARREID,경상도,하동군,D
2059,MALE,50대,공무원,MARREID,부산시,기장군,B
2060,FEMALE,30대,임시직,MARREID,경기도,화성시,B
2061,FEMALE,30대,회사직원,MARREID,부산시,해운대구,B
2062,MALE,30대,기자,MARREID,서울시,강북구,H
2063,FEMALE,40대,공무원,MARREID,서울시,강남구,D
2064,MALE,20대,중소기업직원,MARREID,서울시,강동구,D
2065,MALE,20대,변호사,MARREID,경기도,화성시,H
2066,FEMALE,20대,학생,MARREID,경상도,포항시 남구,B
2067,MALE,20대,학생,SINGLE,경기도,화성시,E
2068,FEMALE,20대,자영업,MARREID,서울시,강북구,D
2069,FEMALE,50대,임시직,MARREID,전라도,곡성군,F
2070,FEMALE,50대,연구원,MARREID,서울시,양천구,D
2071,FEMALE,30대,회사직원,SINGLE,부산시,해운대구,E
2072,MALE,40대,기자,MARREID,서울시,양천구,A
2073,FEMALE,30대,임시직,SINGLE,부산시,기장군,D
2074,MALE,30대,기자,MARREID,충청도,홍성군,B
2075,FEMALE,50대,임시직,MARREID,경기도,화성시,B
2076,FEMALE,50대,임시직,,부산시,해운대구,C
2077,FEMALE,20대,임시직,MARREID,경상도,포항시 남구,F
2078,MALE,50대,회사직원,MARREID,경기도,화성시,A
2079,MALE,30대,기자,MARREID,서울시,강남구,D
2080,FEMALE,20대,학생,MARREID,부산시,사하구,C
2081,MALE,30대,임시직,MARREID,전라도,익산시,G
2082,FEMALE,30대,회사직원,MARREID,서울시,양천구,E
2083,FEMALE,60대 이상,변호사,MARREID,서울시,강남구,D
2084,MALE,30대,회사직원,MARREID,경상도,포항시 북구,E
2085,MALE,40대,임시직,MARREID,서울시,강동구,B
2086,MALE,40대,임시직,MARREID,경상도,포항시 남구,F
2087,FEMALE,40대,공무원,MARREID,부산시,기장군,D
2088,FEMALE,50대,자영업,MARREID,경상도,포항시 남구,B
2089,MALE,30대,임시직,MARREID,서울시,양천구,D
2090,MALE,40대,벤처직원,SINGLE,부산시,해운대구,H
2091,FEMALE,30대,중소기업직원,SINGLE,경기도,포천시,E
2092,FEMALE,40대,의사,SINGLE,서울시,양천구,D
2093,FEMALE,20대,학생,MARREID,서울시,양천구,A
2094,FEMALE,50대,변호사,MARREID,경상도,거제시,C
2095,FEMALE,50대,회사직원,SINGLE,부산시,진구,F
2096,FEMALE,40대,회사직원,SINGLE,충청도,청주시,D
2097,FEMALE,40대,회사직원,MARREID,경기도,가평군,D
2098,MALE,30대,공무원,MARREID,서울시,강동구,F
2099,FEMALE,20대,자영업,MARREID,경기도,화성시,E
2100,MALE,40대,의사,SINGLE,전라도,구례군,G
2101,MALE,40대,자영업,MARREID,충청도,청주시,G
2102,FEMALE,40대,변호사,SINGLE,경기도,화성시,C
2103,MALE,20대,임시직,MARREID,충청도,청주시,C
2104,FEMALE,50대,회사직원,MARREID,경기도,화성시,D
